IDDECOLONIA,DESCRIPCION
93129,66580
93130,66583
93131,66583
93132,66583
93133,66583
93134,66600
93135,66600
93136,66600
93137,66600
93138,66600
93139,66600
93140,66600
93141,66603
93142,66603
93143,66603
93144,66603
93145,66603
93146,66603
93147,66603
93148,66603
93149,66603
93150,66603
93151,66603
93152,66603
93153,66604
93154,66604
93155,66604
93156,66604
93157,66604
93158,66604
93159,66604
93160,66604
93161,66604
93162,66604
93163,66604
93164,66604
93165,66604
93166,66604
93167,66604
93168,66604
93169,66604
93170,66604
93171,66604
93172,66605
93173,66605
93174,66605
93175,66605
93176,66605
93177,66605
93178,66605
93179,66606
93180,66606
93181,66606
93182,66606
93183,66606
93184,66606
93185,66606
93186,66606
93187,66606
93188,66607
93189,66607
93190,66607
93191,66607
93192,66607
93193,66607
93194,66607
93195,66607
93196,66607
93197,66607
93198,66607
93199,66607
93200,66607
93201,66609
93202,66609
93203,66609
93204,66609
93205,66609
93206,66609
93207,66609
93208,66610
93209,66610
93210,66610
93211,66610
93212,66610
93213,66610
93214,66610
93215,66610
93216,66610
93217,66610
93218,66610
93219,66610
93220,66610
93221,66610
93222,66610
93223,66610
93224,66610
93225,66610
93226,66610
93227,66610
93228,66610
93229,66610
93230,66610
93231,66610
93232,66610
93233,66610
93234,66610
93235,66610
93236,66612
93237,66612
93238,66612
93239,66612
93240,66612
93241,66612
93242,66612
93243,66612
93244,66612
93245,66612
93246,66612
93247,66612
93248,66612
93249,66612
93250,66612
93251,66612
93252,66612
93253,66612
93254,66612
93255,66612
93256,66612
93257,66612
93258,66612
93259,66612
93260,66612
93261,66612
93262,66612
93263,66612
93264,66612
93265,66612
93266,66612
93267,66612
93268,66612
93269,66612
93270,66612
93271,66612
93272,66612
93273,66612
93274,66612
93275,66612
93276,66612
93277,66612
93278,66612
93279,66612
93280,66612
93281,66613
93282,66613
93283,66613
93284,66613
93285,66613
93286,66613
93287,66613
93288,66613
93289,66613
93290,66613
93291,66613
93292,66613
93293,66613
93294,66613
93295,66613
93296,66613
93297,66613
93298,66614
93299,66614
93300,66614
93301,66614
93302,66614
93303,66614
93304,66614
93305,66614
93306,66614
93307,66614
93308,66614
93309,66614
93310,66614
93311,66616
93312,66616
93313,66616
93314,66616
93315,66620
93316,66620
93317,66620
93318,66620
93319,66620
93320,66620
93321,66620
93322,66620
93323,66620
93324,66623
93325,66623
93326,66623
93327,66623
93328,66625
93329,66625
93330,66626
93331,66626
93332,66626
93333,66626
93334,66626
93335,66626
93336,66626
93337,66627
93338,66627
93339,66627
93340,66627
93341,66627
93342,66627
93343,66627
93344,66627
93345,66628
93346,66628
93347,66628
93348,66629
93349,66630
93350,66630
93351,66630
93352,66630
93353,66630
93354,66630
93355,66630
93356,66630
93357,66630
93358,66630
93359,66630
93360,66630
93361,66630
93362,66630
93363,66630
93364,66630
93365,66630
93366,66630
93367,66632
93368,66632
93369,66632
93370,66632
93371,66632
93372,66632
93373,66632
93374,66632
93375,66632
93376,66632
93377,66632
93378,66632
93379,66632
93380,66632
93381,66632
93382,66632
93383,66632
93384,66633
93385,66633
93386,66633
93387,66633
93388,66633
93389,66633
93390,66633
93391,66633
93392,66633
93393,66633
93394,66633
93395,66633
93396,66633
93397,66633
93398,66633
93399,66633
93400,66633
93401,66633
93402,66633
93403,66633
93404,66633
93405,66633
93406,66633
93407,66633
93408,66633
93409,66633
93410,66633
93411,66633
93412,66633
93413,66633
93414,66633
93415,66633
93416,66634
93417,66634
93418,66634
93419,66634
93420,66634
93421,66634
93422,66634
93423,66634
93424,66634
93425,66634
93426,66634
93427,66634
93428,66634
93429,66634
93430,66634
93431,66635
93432,66635
93433,66635
93434,66635
93435,66635
93436,66635
93437,66635
93438,66635
93439,66635
93440,66635
93441,66635
93442,66635
93443,66635
93444,66635
93445,66635
93446,66635
93447,66635
93448,66635
93449,66635
93450,66635
93451,66635
93452,66635
93453,66635
93454,66635
93455,66635
93456,66635
93457,66635
93458,66635
93459,66635
93460,66635
93461,66635
93462,66635
93463,66635
93464,66636
93465,66636
93466,66636
93467,66636
93468,66636
93469,66636
93470,66636
93471,66636
93472,66636
93473,66636
93474,66636
93475,66636
93476,66636
93477,66636
93478,66636
93479,66636
93480,66636
93481,66636
93482,66636
93483,66636
93484,66636
93485,66636
93486,66636
93487,66636
93488,66636
93489,66636
93490,66637
93491,66637
93492,66637
93493,66640
93494,66640
93495,66640
93496,66640
93497,66640
93498,66640
93499,66640
93500,66640
93501,66640
93502,66640
93503,66640
93504,66640
93505,66640
93506,66640
93507,66640
93508,66643
93509,66643
93510,66643
93511,66643
93512,66643
93513,66643
93514,66643
93515,66643
93516,66643
93517,66643
93518,66643
93519,66643
93520,66643
93521,66643
93522,66643
93523,66644
93524,66644
93525,66644
93526,66644
93527,66644
93528,66644
93529,66644
93530,66644
93531,66645
93532,66645
93533,66645
93534,66645
93535,66645
93536,66645
93537,66645
93538,66645
93539,66646
93540,66646
93541,66646
93542,66646
93543,66646
93544,66646
93545,66646
93546,66646
93547,66646
93548,66646
93549,66646
93550,66646
93551,66646
93552,66646
93553,66646
93554,66646
93555,66646
93556,66646
93557,66647
93558,66647
93559,66647
93560,66647
93561,66647
93562,66647
93563,66647
93564,66647
93565,66647
93566,66647
93567,66647
93568,66647
93569,66647
93570,66647
93571,66647
93572,66647
93573,66647
93574,66647
93575,66647
93576,66647
93577,66647
93578,66647
93579,66647
93580,66647
93581,66647
93582,66647
93583,66647
93584,66647
93585,66647
93586,66647
93587,66648
93588,66648
93589,66648
93590,66648
93591,66648
93592,66648
93593,66648
93594,66648
93595,66648
93596,66648
93597,66648
93598,66648
93599,66648
93600,66648
93601,66648
93602,66648
93603,66648
93604,66648
93605,66649
93606,66649
93607,66649
93608,66649
93609,66649
93610,66649
93611,66649
93612,66649
93613,66649
93614,66649
93615,66649
93616,66649
93617,66649
93618,66649
93619,66649
93620,66650
93621,66650
93622,66653
93623,66653
93624,66653
93625,66653
93626,66653
93627,66655
93628,66655
93629,66655
93630,66655
93631,66655
93632,66655
93633,66655
93634,66655
93635,66655
93636,66655
93637,66655
93638,66655
93639,66655
93640,66655
93641,66655
93642,66655
93643,66657
93644,66658
93645,66660
93646,66660
93647,66660
93648,66660
93649,66670
93650,66670
93651,66670
93652,66670
93653,66670
93654,66670
93655,66670
93656,66670
93657,66670
93658,66670
93659,66672
93660,66672
93661,66672
93662,66672
93663,66672
93664,66673
93665,66673
93666,66673
93667,66673
93668,66674
93669,66674
93670,66675
93671,66675
93672,66679
93673,66679
93674,66679
93675,66679
93676,66679
93677,66680
93678,66683
93679,66690
93680,66693
93681,66700
93682,66700
93683,66708
93684,66710
93685,66715
93686,66750
93687,66750
93688,66750
93689,66750
93690,66757
93691,66760
93692,66760
93693,66765
93694,66770
93695,66770
93696,66773
93697,66783
93698,66785
93699,66800
93700,66800
93701,66800
93702,66810
93703,66812
93704,66820
93705,66824
93706,66825
93707,66825
93708,66826
93709,66827
93710,66830
93711,66830
93712,66835
93713,66840
93714,66842
93715,66847
93716,66848
93717,66849
93718,66850
93719,66860
93720,66861
93721,66865
93722,66872
93723,66880
93724,66900
93725,66910
93726,66930
93727,66940
93728,66945
93729,66950
93730,66950
93731,66950
93732,66955
93733,66960
93734,66964
93735,66964
93736,66970
93737,66973
93738,66980
93739,67000
93740,67000
93741,67000
93742,67000
93743,67000
93744,67000
93745,67000
93746,67000
93747,67000
93748,67000
93749,67002
93750,67003
93751,67004
93752,67004
93753,67006
93754,67006
93755,67010
93756,67012
93757,67030
93758,67050
93759,67050
93760,67050
93761,67050
93762,67050
93763,67050
93764,67050
93765,67050
93766,67050
93767,67050
93768,67052
93769,67066
93770,67066
93771,67087
93772,67093
93773,67093
93774,67097
93775,67099
93776,67099
93777,67100
93778,67110
93779,67110
93780,67110
93781,67110
93782,67110
93783,67110
93784,67110
93785,67110
93786,67110
93787,67110
93788,67110
93789,67110
93790,67110
93791,67110
93792,67112
93793,67112
93794,67112
93795,67112
93796,67112
93797,67112
93798,67112
93799,67112
93800,67112
93801,67112
93802,67112
93803,67113
93804,67113
93805,67113
93806,67113
93807,67113
93808,67113
93809,67113
93810,67113
93811,67113
93812,67113
93813,67113
93814,67113
93815,67113
93816,67113
93817,67113
93818,67113
93819,67113
93820,67113
93821,67115
93822,67115
93823,67115
93824,67115
93825,67115
93826,67115
93827,67115
93828,67116
93829,67116
93830,67116
93831,67116
93832,67116
93833,67116
93834,67116
93835,67116
93836,67116
93837,67117
93838,67117
93839,67117
93840,67117
93841,67117
93842,67117
93843,67117
93844,67117
93845,67117
93846,67117
93847,67117
93848,67117
93849,67117
93850,67117
93851,67118
93852,67118
93853,67118
93854,67118
93855,67118
93856,67118
93857,67118
93858,67119
93859,67119
93860,67119
93861,67119
93862,67120
93863,67120
93864,67120
93865,67120
93866,67120
93867,67120
93868,67120
93869,67120
93870,67120
93871,67123
93872,67123
93873,67123
93874,67123
93875,67123
93876,67124
93877,67124
93878,67124
93879,67124
93880,67125
93881,67125
93882,67125
93883,67125
93884,67125
93885,67125
93886,67125
93887,67125
93888,67126
93889,67126
93890,67126
93891,67126
93892,67126
93893,67128
93894,67129
93895,67129
93896,67129
93897,67129
93898,67129
93899,67129
93900,67129
93901,67129
93902,67130
93903,67130
93904,67130
93905,67130
93906,67130
93907,67130
93908,67130
93909,67130
93910,67132
93911,67132
93912,67132
93913,67132
93914,67132
93915,67133
93916,67133
93917,67133
93918,67134
93919,67134
93920,67134
93921,67134
93922,67134
93923,67134
93924,67134
93925,67134
93926,67134
93927,67134
93928,67140
93929,67140
93930,67140
93931,67140
93932,67140
93933,67140
93934,67140
93935,67140
93936,67140
93937,67140
93938,67140
93939,67140
93940,67140
93941,67140
93942,67140
93943,67140
93944,67140
93945,67140
93946,67140
93947,67140
93948,67140
93949,67140
93950,67144
93951,67144
93952,67144
93953,67144
93954,67144
93955,67144
93956,67144
93957,67150
93958,67150
93959,67150
93960,67150
93961,67150
93962,67150
93963,67150
93964,67153
93965,67153
93966,67154
93967,67154
93968,67154
93969,67154
93970,67155
93971,67155
93972,67155
93973,67155
93974,67155
93975,67160
93976,67160
93977,67160
93978,67163
93979,67163
93980,67163
93981,67164
93982,67164
93983,67164
93984,67164
93985,67165
93986,67165
93987,67165
93988,67167
93989,67167
93990,67167
93991,67167
93992,67167
93993,67168
93994,67168
93995,67168
93996,67168
93997,67168
93998,67168
93999,67168
94000,67168
94001,67168
94002,67169
94003,67169
94004,67169
94005,67169
94006,67169
94007,67169
94008,67169
94009,67169
94010,67170
94011,67170
94012,67170
94013,67170
94014,67170
94015,67173
94016,67173
94017,67173
94018,67173
94019,67173
94020,67173
94021,67173
94022,67173
94023,67174
94024,67174
94025,67174
94026,67174
94027,67174
94028,67174
94029,67174
94030,67174
94031,67174
94032,67174
94033,67174
94034,67175
94035,67175
94036,67175
94037,67175
94038,67175
94039,67176
94040,67176
94041,67176
94042,67176
94043,67177
94044,67177
94045,67177
94046,67177
94047,67177
94048,67177
94049,67177
94050,67177
94051,67178
94052,67178
94053,67178
94054,67178
94055,67178
94056,67178
94057,67178
94058,67179
94059,67179
94060,67179
94061,67180
94062,67180
94063,67180
94064,67180
94065,67180
94066,67180
94067,67180
94068,67180
94069,67180
94070,67180
94071,67182
94072,67182
94073,67182
94074,67182
94075,67182
94076,67182
94077,67182
94078,67182
94079,67182
94080,67182
94081,67182
94082,67183
94083,67183
94084,67183
94085,67183
94086,67183
94087,67183
94088,67183
94089,67183
94090,67183
94091,67183
94092,67183
94093,67184
94094,67184
94095,67184
94096,67184
94097,67184
94098,67184
94099,67184
94100,67184
94101,67184
94102,67184
94103,67184
94104,67184
94105,67184
94106,67184
94107,67184
94108,67185
94109,67185
94110,67185
94111,67185
94112,67185
94113,67185
94114,67185
94115,67185
94116,67185
94117,67185
94118,67185
94119,67185
94120,67185
94121,67186
94122,67186
94123,67186
94124,67186
94125,67186
94126,67186
94127,67186
94128,67186
94129,67186
94130,67186
94131,67186
94132,67186
94133,67186
94134,67186
94135,67186
94136,67186
94137,67186
94138,67188
94139,67188
94140,67188
94141,67188
94142,67188
94143,67188
94144,67188
94145,67189
94146,67189
94147,67189
94148,67189
94149,67189
94150,67189
94151,67190
94152,67190
94153,67190
94154,67190
94155,67190
94156,67190
94157,67190
94158,67190
94159,67190
94160,67190
94161,67190
94162,67190
94163,67190
94164,67192
94165,67192
94166,67192
94167,67192
94168,67192
94169,67192
94170,67192
94171,67193
94172,67193
94173,67193
94174,67193
94175,67193
94176,67194
94177,67194
94178,67194
94179,67194
94180,67194
94181,67194
94182,67194
94183,67194
94184,67194
94185,67194
94186,67194
94187,67195
94188,67195
94189,67195
94190,67195
94191,67195
94192,67196
94193,67196
94194,67196
94195,67196
94196,67196
94197,67196
94198,67196
94199,67197
94200,67197
94201,67197
94202,67197
94203,67197
94204,67197
94205,67198
94206,67198
94207,67198
94208,67198
94209,67198
94210,67198
94211,67198
94212,67199
94213,67199
94214,67199
94215,67199
94216,67200
94217,67200
94218,67200
94219,67200
94220,67200
94221,67200
94222,67202
94223,67202
94224,67202
94225,67202
94226,67202
94227,67202
94228,67203
94229,67203
94230,67203
94231,67203
94232,67203
94233,67204
94234,67204
94235,67204
94236,67204
94237,67204
94238,67204
94239,67204
94240,67205
94241,67205
94242,67205
94243,67205
94244,67205
94245,67205
94246,67205
94247,67250
94248,67250
94249,67250
94250,67253
94251,67253
94252,67254
94253,67254
94254,67254
94255,67254
94256,67254
94257,67254
94258,67254
94259,67254
94260,67254
